sample_id,label,label_name
3183,0,normal
3184,0,normal
3185,1,series_arc
3186,0,normal
3187,0,normal
3188,1,series_arc
3189,1,series_arc
3190,0,normal
3191,0,normal
3192,0,normal
3193,0,normal
3194,0,normal
3195,0,normal
3196,0,normal
3197,0,normal
3198,0,normal
3199,1,series_arc
3200,0,normal
3201,1,series_arc
3202,2,parallel_arc
3203,0,normal
3204,0,normal
3205,0,normal
3206,0,normal
3207,1,series_arc
3208,1,series_arc
3209,0,normal
3210,1,series_arc
3211,1,series_arc
3212,0,normal
3213,0,normal
3214,0,normal
3215,1,series_arc
3216,1,series_arc
3217,0,normal
3218,1,series_arc
3219,0,normal
3220,0,normal
3221,0,normal
3222,2,parallel_arc
3223,0,normal
3224,0,normal
3225,0,normal
3226,0,normal
3227,0,normal
3228,0,normal
3229,0,normal
3230,0,normal
3231,0,normal
3232,0,normal
3233,1,series_arc
3234,0,normal
3235,0,normal
3236,2,parallel_arc
3237,0,normal
3238,0,normal
3239,0,normal
3240,2,parallel_arc
3241,0,normal
3242,0,normal
3243,0,normal
3244,0,normal
3245,0,normal
3246,1,series_arc
3247,1,series_arc
3248,0,normal
3249,0,normal
3250,0,normal
3251,0,normal
3252,0,normal
3253,2,parallel_arc
3254,1,series_arc
3255,2,parallel_arc
3256,1,series_arc
3257,0,normal
3258,0,normal
3259,0,normal
3260,2,parallel_arc
3261,2,parallel_arc
3262,0,normal
3263,1,series_arc
3264,0,normal
3265,0,normal
3266,0,normal
3267,0,normal
3268,1,series_arc
3269,0,normal
3270,0,normal
3271,1,series_arc
3272,0,normal
3273,0,normal
3274,1,series_arc
3275,0,normal
3276,0,normal
3277,0,normal
3278,1,series_arc
3279,0,normal
3280,0,normal
3281,2,parallel_arc
3282,2,parallel_arc
3283,0,normal
3284,1,series_arc
3285,2,parallel_arc
3286,0,normal
3287,0,normal
3288,1,series_arc
3289,0,normal
3290,0,normal
3291,1,series_arc
3292,0,normal
3293,0,normal
3294,0,normal
3295,0,normal
3296,0,normal
3297,2,parallel_arc
3298,0,normal
3299,2,parallel_arc
3300,1,series_arc
3301,1,series_arc
3302,0,normal
3303,0,normal
3304,0,normal
3305,0,normal
3306,2,parallel_arc
3307,0,normal
3308,0,normal
3309,0,normal
3310,1,series_arc
3311,0,normal
3312,0,normal
3313,2,parallel_arc
3314,0,normal
3315,2,parallel_arc
3316,2,parallel_arc
3317,2,parallel_arc
3318,2,parallel_arc
3319,2,parallel_arc
3320,2,parallel_arc
3321,2,parallel_arc
3322,1,series_arc
3323,0,normal
3324,0,normal
3325,0,normal
3326,0,normal
3327,1,series_arc
3328,0,normal
3329,0,normal
3330,1,series_arc
3331,0,normal
3332,0,normal
3333,0,normal
3334,0,normal
3335,1,series_arc
3336,2,parallel_arc
3337,0,normal
3338,2,parallel_arc
3339,2,parallel_arc
3340,1,series_arc
3341,1,series_arc
3342,0,normal
3343,0,normal
3344,0,normal
3345,0,normal
3346,0,normal
3347,1,series_arc
3348,0,normal
3349,2,parallel_arc
3350,1,series_arc
3351,0,normal
3352,0,normal
3353,0,normal
3354,1,series_arc
3355,0,normal
3356,0,normal
3357,0,normal
3358,1,series_arc
3359,0,normal
3360,1,series_arc
3361,0,normal
3362,0,normal
3363,0,normal
3364,0,normal
3365,2,parallel_arc
3366,1,series_arc
3367,2,parallel_arc
3368,1,series_arc
3369,2,parallel_arc
3370,1,series_arc
3371,1,series_arc
3372,2,parallel_arc
3373,0,normal
3374,1,series_arc
3375,1,series_arc
3376,2,parallel_arc
3377,1,series_arc
3378,0,normal
3379,2,parallel_arc
3380,1,series_arc
3381,0,normal
3382,0,normal
3383,2,parallel_arc
3384,0,normal
3385,2,parallel_arc
3386,2,parallel_arc
3387,0,normal
3388,0,normal
3389,0,normal
3390,0,normal
3391,0,normal
3392,0,normal
3393,2,parallel_arc
3394,1,series_arc
3395,0,normal
3396,0,normal
3397,0,normal
3398,0,normal
3399,1,series_arc
3400,1,series_arc
3401,1,series_arc
3402,1,series_arc
3403,2,parallel_arc
3404,0,normal
3405,0,normal
3406,0,normal
3407,0,normal
3408,1,series_arc
3409,0,normal
3410,1,series_arc
3411,2,parallel_arc
3412,0,normal
3413,1,series_arc
3414,0,normal
3415,0,normal
3416,2,parallel_arc
3417,0,normal
3418,2,parallel_arc
3419,2,parallel_arc
3420,0,normal
3421,0,normal
3422,0,normal
3423,0,normal
3424,0,normal
3425,2,parallel_arc
3426,0,normal
3427,1,series_arc
3428,1,series_arc
3429,0,normal
3430,0,normal
3431,0,normal
3432,0,normal
3433,0,normal
3434,1,series_arc
3435,1,series_arc
3436,0,normal
3437,2,parallel_arc
3438,0,normal
3439,0,normal
3440,0,normal
3441,0,normal
3442,0,normal
3443,2,parallel_arc
3444,1,series_arc
3445,0,normal
3446,0,normal
3447,0,normal
3448,1,series_arc
3449,2,parallel_arc
3450,1,series_arc
3451,1,series_arc
3452,0,normal
3453,0,normal
3454,2,parallel_arc
3455,0,normal
3456,0,normal
3457,0,normal
3458,1,series_arc
3459,0,normal
3460,1,series_arc
3461,0,normal
3462,0,normal
3463,1,series_arc
3464,0,normal
3465,0,normal
3466,0,normal
3467,1,series_arc
3468,1,series_arc
3469,0,normal
3470,0,normal
3471,1,series_arc
3472,0,normal
3473,0,normal
3474,0,normal
3475,0,normal
3476,0,normal
3477,0,normal
3478,2,parallel_arc
3479,1,series_arc
3480,0,normal
3481,0,normal
3482,2,parallel_arc
3483,0,normal
3484,0,normal
3485,0,normal
3486,0,normal
3487,2,parallel_arc
3488,0,normal
3489,0,normal
3490,1,series_arc
3491,2,parallel_arc
3492,0,normal
3493,0,normal
3494,0,normal
3495,0,normal
3496,0,normal
3497,0,normal
3498,0,normal
3499,0,normal
3500,2,parallel_arc
3501,1,series_arc
3502,0,normal
3503,1,series_arc
3504,1,series_arc
3505,0,normal
3506,0,normal
3507,2,parallel_arc
3508,1,series_arc
3509,0,normal
3510,2,parallel_arc
3511,2,parallel_arc
3512,0,normal
3513,0,normal
3514,2,parallel_arc
3515,1,series_arc
3516,0,normal
3517,0,normal
3518,0,normal
3519,2,parallel_arc
3520,2,parallel_arc
3521,0,normal
3522,1,series_arc
3523,0,normal
3524,2,parallel_arc
3525,0,normal
3526,1,series_arc
3527,2,parallel_arc
3528,0,normal
3529,0,normal
3530,0,normal
3531,0,normal
3532,0,normal
3533,1,series_arc
3534,0,normal
3535,0,normal
3536,0,normal
3537,0,normal
3538,0,normal
3539,1,series_arc
3540,0,normal
3541,0,normal
3542,1,series_arc
3543,0,normal
3544,0,normal
3545,0,normal
3546,1,series_arc
3547,0,normal
3548,0,normal
3549,2,parallel_arc
3550,0,normal
3551,2,parallel_arc
3552,0,normal
3553,1,series_arc
3554,0,normal
3555,0,normal
3556,0,normal
3557,1,series_arc
3558,2,parallel_arc
3559,0,normal
3560,2,parallel_arc
3561,0,normal
3562,1,series_arc
3563,0,normal
3564,0,normal
3565,1,series_arc
3566,2,parallel_arc
3567,0,normal
3568,0,normal
3569,2,parallel_arc
3570,0,normal
3571,2,parallel_arc
3572,2,parallel_arc
3573,0,normal
3574,0,normal
3575,2,parallel_arc
3576,2,parallel_arc
3577,0,normal
3578,1,series_arc
3579,0,normal
3580,0,normal
3581,0,normal
3582,0,normal
3583,0,normal
3584,0,normal
3585,0,normal
3586,0,normal
3587,2,parallel_arc
3588,2,parallel_arc
3589,1,series_arc
3590,0,normal
3591,0,normal
3592,0,normal
3593,1,series_arc
3594,2,parallel_arc
3595,0,normal
3596,0,normal
3597,2,parallel_arc
3598,0,normal
3599,1,series_arc
3600,0,normal
3601,0,normal
3602,0,normal
3603,1,series_arc
3604,2,parallel_arc
3605,0,normal
3606,2,parallel_arc
3607,1,series_arc
3608,0,normal
3609,0,normal
3610,1,series_arc
3611,1,series_arc
3612,1,series_arc
3613,0,normal
3614,0,normal
3615,1,series_arc
3616,0,normal
3617,0,normal
3618,0,normal
3619,0,normal
3620,2,parallel_arc
3621,0,normal
3622,1,series_arc
3623,2,parallel_arc
3624,0,normal
3625,1,series_arc
3626,0,normal
3627,1,series_arc
3628,0,normal
3629,2,parallel_arc
3630,0,normal
3631,0,normal
3632,0,normal
3633,0,normal
3634,2,parallel_arc
3635,0,normal
3636,1,series_arc
3637,0,normal
3638,0,normal
3639,0,normal
3640,0,normal
3641,0,normal
3642,1,series_arc
3643,1,series_arc
3644,0,normal
3645,1,series_arc
3646,0,normal
3647,2,parallel_arc
3648,0,normal
3649,0,normal
3650,1,series_arc
3651,0,normal
3652,0,normal
3653,0,normal
3654,0,normal
3655,0,normal
3656,1,series_arc
3657,1,series_arc
3658,0,normal
3659,1,series_arc
3660,1,series_arc
3661,2,parallel_arc
3662,0,normal
3663,1,series_arc
3664,0,normal
3665,0,normal
3666,1,series_arc
3667,0,normal
3668,1,series_arc
3669,0,normal
3670,0,normal
3671,0,normal
3672,0,normal
3673,0,normal
3674,1,series_arc
3675,0,normal
3676,0,normal
3677,1,series_arc
3678,0,normal
3679,0,normal
3680,1,series_arc
3681,1,series_arc
3682,0,normal
3683,0,normal
3684,0,normal
3685,0,normal
3686,0,normal
3687,0,normal
3688,2,parallel_arc
3689,0,normal
3690,1,series_arc
3691,0,normal
3692,0,normal
3693,0,normal
3694,2,parallel_arc
3695,1,series_arc
3696,1,series_arc
3697,0,normal
3698,1,series_arc
3699,2,parallel_arc
3700,0,normal
3701,1,series_arc
3702,1,series_arc
3703,0,normal
3704,0,normal
3705,1,series_arc
3706,1,series_arc
3707,2,parallel_arc
3708,1,series_arc
3709,0,normal
3710,0,normal
3711,1,series_arc
3712,1,series_arc
3713,1,series_arc
3714,0,normal
3715,1,series_arc
3716,1,series_arc
3717,0,normal
3718,0,normal
3719,0,normal
3720,0,normal
3721,1,series_arc
3722,1,series_arc
3723,1,series_arc
3724,0,normal
3725,0,normal
3726,0,normal
3727,2,parallel_arc
3728,0,normal
3729,0,normal
3730,0,normal
3731,2,parallel_arc
3732,0,normal
3733,1,series_arc
3734,1,series_arc
3735,0,normal
3736,0,normal
3737,0,normal
3738,0,normal
3739,1,series_arc
3740,0,normal
3741,0,normal
3742,0,normal
3743,0,normal
3744,0,normal
3745,1,series_arc
3746,2,parallel_arc
3747,1,series_arc
3748,0,normal
3749,0,normal
3750,0,normal
3751,1,series_arc
3752,0,normal
3753,0,normal
3754,0,normal
3755,1,series_arc
3756,1,series_arc
3757,1,series_arc
3758,0,normal
3759,0,normal
3760,1,series_arc
3761,0,normal
3762,0,normal
3763,1,series_arc
3764,0,normal
3765,0,normal
3766,0,normal
3767,1,series_arc
3768,0,normal
3769,1,series_arc
3770,0,normal
3771,0,normal
3772,0,normal
3773,0,normal
3774,1,series_arc
3775,0,normal
3776,0,normal
3777,0,normal
3778,0,normal
3779,1,series_arc
3780,1,series_arc
3781,2,parallel_arc
3782,0,normal
3783,2,parallel_arc
3784,0,normal
3785,1,series_arc
3786,2,parallel_arc
3787,0,normal
3788,0,normal
3789,2,parallel_arc
3790,1,series_arc
3791,1,series_arc
3792,0,normal
3793,0,normal
3794,2,parallel_arc
3795,0,normal
3796,0,normal
3797,0,normal
3798,0,normal
3799,2,parallel_arc
3800,0,normal
3801,0,normal
3802,1,series_arc
3803,2,parallel_arc
3804,0,normal
3805,0,normal
3806,0,normal
3807,0,normal
3808,2,parallel_arc
3809,1,series_arc
3810,0,normal
3811,0,normal
3812,0,normal
3813,0,normal
3814,0,normal
3815,2,parallel_arc
3816,2,parallel_arc
3817,0,normal
3818,0,normal
3819,1,series_arc
3820,0,normal
3821,0,normal
3822,1,series_arc
3823,0,normal
3824,2,parallel_arc
3825,1,series_arc
3826,0,normal
3827,0,normal
3828,0,normal
3829,1,series_arc
3830,0,normal
3831,1,series_arc
3832,1,series_arc
3833,0,normal
3834,0,normal
3835,2,parallel_arc
3836,0,normal
3837,0,normal
3838,0,normal
3839,0,normal
3840,1,series_arc
3841,0,normal
3842,0,normal
3843,0,normal
3844,1,series_arc
3845,0,normal
3846,0,normal
3847,0,normal
3848,1,series_arc
3849,0,normal
3850,0,normal
3851,0,normal
3852,0,normal
3853,0,normal
3854,1,series_arc
3855,1,series_arc
3856,0,normal
3857,1,series_arc
3858,0,normal
3859,1,series_arc
3860,1,series_arc
3861,2,parallel_arc
3862,0,normal
3863,0,normal
3864,0,normal
3865,0,normal
3866,0,normal
3867,2,parallel_arc
3868,2,parallel_arc
3869,1,series_arc
3870,0,normal
3871,0,normal
3872,1,series_arc
3873,1,series_arc
3874,0,normal
3875,1,series_arc
3876,0,normal
3877,2,parallel_arc
3878,0,normal
3879,0,normal
3880,1,series_arc
3881,1,series_arc
3882,2,parallel_arc
3883,2,parallel_arc
3884,1,series_arc
3885,1,series_arc
3886,1,series_arc
3887,0,normal
3888,1,series_arc
3889,0,normal
3890,0,normal
3891,0,normal
3892,1,series_arc
3893,0,normal
3894,1,series_arc
3895,0,normal
3896,0,normal
3897,0,normal
3898,0,normal
3899,0,normal
3900,0,normal
3901,0,normal
3902,2,parallel_arc
3903,0,normal
3904,1,series_arc
3905,1,series_arc
3906,2,parallel_arc
3907,0,normal
3908,0,normal
3909,2,parallel_arc
3910,0,normal
3911,1,series_arc
3912,2,parallel_arc
3913,2,parallel_arc
3914,0,normal
3915,0,normal
3916,2,parallel_arc
3917,1,series_arc
3918,2,parallel_arc
3919,0,normal
3920,0,normal
3921,1,series_arc
3922,0,normal
3923,2,parallel_arc
3924,2,parallel_arc
3925,1,series_arc
3926,0,normal
3927,1,series_arc
3928,1,series_arc
3929,1,series_arc
3930,1,series_arc
3931,1,series_arc
3932,0,normal
3933,0,normal
3934,2,parallel_arc
3935,0,normal
3936,1,series_arc
3937,0,normal
3938,0,normal
3939,2,parallel_arc
3940,0,normal
3941,0,normal
3942,2,parallel_arc
3943,0,normal
3944,0,normal
3945,1,series_arc
3946,0,normal
3947,0,normal
3948,1,series_arc
3949,2,parallel_arc
3950,0,normal
3951,0,normal
3952,0,normal
3953,1,series_arc
3954,1,series_arc
3955,0,normal
3956,1,series_arc
3957,0,normal
3958,2,parallel_arc
3959,1,series_arc
3960,0,normal
3961,0,normal
3962,0,normal
3963,0,normal
3964,0,normal
3965,0,normal
3966,0,normal
3967,0,normal
3968,1,series_arc
3969,0,normal
3970,1,series_arc
3971,1,series_arc
3972,0,normal
3973,0,normal
3974,0,normal
3975,1,series_arc
3976,2,parallel_arc
3977,0,normal
3978,0,normal
3979,0,normal
3980,0,normal
3981,1,series_arc
3982,0,normal
3983,0,normal
3984,0,normal
3985,0,normal
3986,0,normal
3987,0,normal
3988,2,parallel_arc
3989,0,normal
3990,0,normal
3991,0,normal
3992,1,series_arc
3993,0,normal
3994,1,series_arc
3995,0,normal
3996,0,normal
3997,0,normal
3998,0,normal
3999,0,normal
4000,0,normal
4001,1,series_arc
4002,0,normal
4003,0,normal
4004,0,normal
4005,0,normal
4006,2,parallel_arc
4007,0,normal
4008,0,normal
4009,0,normal
4010,0,normal
4011,0,normal
4012,0,normal
4013,0,normal
4014,0,normal
4015,0,normal
4016,2,parallel_arc
4017,2,parallel_arc
4018,0,normal
4019,2,parallel_arc
4020,0,normal
4021,2,parallel_arc
4022,0,normal
4023,0,normal
4024,1,series_arc
4025,0,normal
4026,0,normal
4027,1,series_arc
4028,0,normal
4029,1,series_arc
4030,0,normal
4031,0,normal
4032,1,series_arc
4033,0,normal
4034,1,series_arc
4035,1,series_arc
4036,1,series_arc
4037,0,normal
4038,1,series_arc
4039,0,normal
4040,0,normal
4041,0,normal
4042,0,normal
4043,0,normal
4044,1,series_arc
4045,0,normal
4046,0,normal
4047,1,series_arc
4048,1,series_arc
4049,2,parallel_arc
4050,1,series_arc
4051,2,parallel_arc
4052,1,series_arc
4053,0,normal
4054,0,normal
4055,1,series_arc
4056,0,normal
4057,1,series_arc
4058,2,parallel_arc
4059,1,series_arc
4060,0,normal
4061,0,normal
4062,2,parallel_arc
4063,0,normal
4064,2,parallel_arc
4065,0,normal
4066,0,normal
4067,0,normal
4068,0,normal
4069,0,normal
4070,1,series_arc
4071,0,normal
4072,2,parallel_arc
4073,2,parallel_arc
4074,1,series_arc
4075,0,normal
4076,1,series_arc
4077,0,normal
4078,0,normal
4079,0,normal
4080,1,series_arc
4081,0,normal
4082,0,normal
4083,0,normal
4084,1,series_arc
4085,0,normal
4086,1,series_arc
4087,0,normal
4088,0,normal
4089,1,series_arc
4090,0,normal
4091,0,normal
4092,1,series_arc
4093,1,series_arc
4094,2,parallel_arc
4095,0,normal
4096,1,series_arc
4097,0,normal
4098,0,normal
4099,0,normal
4100,0,normal
4101,0,normal
4102,2,parallel_arc
4103,1,series_arc
4104,0,normal
4105,2,parallel_arc
4106,0,normal
4107,1,series_arc
4108,0,normal
4109,1,series_arc
4110,0,normal
4111,0,normal
4112,0,normal
4113,0,normal
4114,2,parallel_arc
4115,1,series_arc
4116,1,series_arc
4117,0,normal
4118,0,normal
4119,1,series_arc
4120,0,normal
4121,1,series_arc
4122,0,normal
4123,0,normal
4124,2,parallel_arc
4125,0,normal
4126,0,normal
4127,0,normal
4128,2,parallel_arc
4129,2,parallel_arc
4130,2,parallel_arc
4131,2,parallel_arc
4132,0,normal
4133,2,parallel_arc
4134,2,parallel_arc
4135,0,normal
4136,0,normal
4137,1,series_arc
4138,1,series_arc
4139,0,normal
4140,1,series_arc
4141,1,series_arc
4142,0,normal
4143,0,normal
4144,2,parallel_arc
4145,0,normal
4146,1,series_arc
4147,2,parallel_arc
4148,1,series_arc
4149,2,parallel_arc
4150,0,normal
4151,0,normal
4152,0,normal
4153,0,normal
4154,2,parallel_arc
4155,2,parallel_arc
4156,0,normal
4157,0,normal
4158,1,series_arc
4159,0,normal
4160,0,normal
4161,0,normal
4162,0,normal
4163,0,normal
4164,0,normal
4165,2,parallel_arc
4166,2,parallel_arc
4167,0,normal
4168,2,parallel_arc
4169,2,parallel_arc
4170,0,normal
4171,0,normal
4172,0,normal
4173,0,normal
4174,0,normal
4175,0,normal
4176,1,series_arc
4177,2,parallel_arc
4178,0,normal
4179,0,normal
4180,2,parallel_arc
4181,1,series_arc
4182,0,normal
4183,0,normal
4184,0,normal
4185,0,normal
4186,0,normal
4187,0,normal
4188,0,normal
4189,0,normal
4190,1,series_arc
4191,0,normal
4192,2,parallel_arc
4193,0,normal
4194,0,normal
4195,0,normal
4196,0,normal
4197,2,parallel_arc
4198,1,series_arc
4199,0,normal
4200,1,series_arc
4201,1,series_arc
4202,1,series_arc
4203,1,series_arc
4204,0,normal
4205,1,series_arc
4206,0,normal
4207,2,parallel_arc
4208,0,normal
4209,1,series_arc
4210,1,series_arc
4211,0,normal
4212,1,series_arc
4213,1,series_arc
4214,0,normal
4215,0,normal
4216,1,series_arc
4217,1,series_arc
4218,0,normal
4219,0,normal
4220,0,normal
4221,1,series_arc
4222,2,parallel_arc
4223,0,normal
4224,1,series_arc
4225,2,parallel_arc
4226,0,normal
4227,1,series_arc
4228,0,normal
4229,1,series_arc
4230,0,normal
4231,2,parallel_arc
4232,2,parallel_arc
4233,0,normal
4234,0,normal
4235,0,normal
4236,1,series_arc
4237,1,series_arc
4238,0,normal
4239,1,series_arc
4240,0,normal
4241,2,parallel_arc
4242,2,parallel_arc
4243,0,normal
4244,0,normal
4245,0,normal
4246,0,normal
4247,0,normal
4248,2,parallel_arc
4249,0,normal
4250,0,normal
4251,0,normal
4252,2,parallel_arc
4253,0,normal
4254,1,series_arc
4255,2,parallel_arc
4256,0,normal
4257,0,normal
4258,0,normal
4259,0,normal
4260,1,series_arc
4261,0,normal
4262,1,series_arc
4263,1,series_arc
4264,0,normal
4265,1,series_arc
4266,0,normal
4267,0,normal
4268,1,series_arc
4269,0,normal
4270,0,normal
4271,0,normal
4272,1,series_arc
4273,0,normal
4274,2,parallel_arc
4275,0,normal
4276,0,normal
4277,1,series_arc
4278,0,normal
4279,1,series_arc
4280,0,normal
4281,1,series_arc
4282,0,normal
4283,1,series_arc
4284,0,normal
4285,0,normal
4286,0,normal
4287,1,series_arc
4288,0,normal
4289,0,normal
4290,1,series_arc
4291,2,parallel_arc
4292,1,series_arc
4293,1,series_arc
4294,2,parallel_arc
4295,2,parallel_arc
4296,1,series_arc
4297,0,normal
4298,2,parallel_arc
4299,1,series_arc
4300,1,series_arc
4301,1,series_arc
4302,1,series_arc
4303,1,series_arc
4304,0,normal
4305,0,normal
4306,0,normal
4307,0,normal
4308,0,normal
4309,0,normal
4310,2,parallel_arc
4311,0,normal
4312,1,series_arc
4313,0,normal
4314,0,normal
4315,0,normal
4316,2,parallel_arc
4317,2,parallel_arc
4318,2,parallel_arc
4319,0,normal
4320,2,parallel_arc
4321,0,normal
4322,0,normal
4323,2,parallel_arc
4324,0,normal
4325,0,normal
4326,2,parallel_arc
4327,2,parallel_arc
4328,1,series_arc
4329,0,normal
4330,0,normal
4331,2,parallel_arc
4332,0,normal
4333,2,parallel_arc
4334,2,parallel_arc
4335,0,normal
4336,0,normal
4337,0,normal
4338,1,series_arc
4339,0,normal
4340,0,normal
4341,0,normal
4342,0,normal
4343,0,normal
4344,0,normal
4345,0,normal
4346,2,parallel_arc
4347,0,normal
4348,0,normal
4349,0,normal
4350,0,normal
4351,0,normal
4352,1,series_arc
4353,0,normal
4354,0,normal
4355,0,normal
4356,0,normal
4357,1,series_arc
4358,1,series_arc
4359,0,normal
4360,0,normal
4361,0,normal
4362,1,series_arc
4363,0,normal
4364,0,normal
4365,0,normal
4366,0,normal
4367,0,normal
4368,0,normal
4369,1,series_arc
4370,2,parallel_arc
4371,1,series_arc
4372,0,normal
4373,0,normal
4374,1,series_arc
4375,0,normal
4376,0,normal
4377,1,series_arc
4378,0,normal
4379,0,normal
4380,2,parallel_arc
4381,0,normal
4382,0,normal
4383,0,normal
4384,0,normal
4385,0,normal
4386,2,parallel_arc
4387,0,normal
4388,1,series_arc
4389,0,normal
4390,2,parallel_arc
4391,0,normal
4392,2,parallel_arc
4393,2,parallel_arc
4394,1,series_arc
4395,0,normal
4396,2,parallel_arc
4397,0,normal
4398,1,series_arc
4399,0,normal
4400,0,normal
4401,1,series_arc
4402,0,normal
4403,0,normal
4404,2,parallel_arc
4405,0,normal
4406,0,normal
4407,0,normal
4408,1,series_arc
4409,0,normal
4410,0,normal
4411,0,normal
4412,0,normal
4413,2,parallel_arc
4414,1,series_arc
4415,0,normal
4416,0,normal
4417,2,parallel_arc
4418,2,parallel_arc
4419,0,normal
4420,0,normal
4421,0,normal
4422,2,parallel_arc
4423,1,series_arc
4424,0,normal
4425,0,normal
4426,0,normal
4427,1,series_arc
4428,2,parallel_arc
4429,2,parallel_arc
4430,1,series_arc
4431,1,series_arc
4432,0,normal
4433,0,normal
4434,0,normal
4435,1,series_arc
4436,0,normal
4437,0,normal
4438,1,series_arc
4439,1,series_arc
4440,2,parallel_arc
4441,1,series_arc
4442,1,series_arc
4443,0,normal
4444,0,normal
4445,1,series_arc
4446,0,normal
4447,0,normal
4448,0,normal
4449,0,normal
4450,0,normal
4451,0,normal
4452,1,series_arc
4453,2,parallel_arc
4454,1,series_arc
4455,0,normal
4456,2,parallel_arc
4457,1,series_arc
4458,2,parallel_arc
4459,0,normal
4460,0,normal
4461,0,normal
4462,0,normal
4463,0,normal
4464,1,series_arc
4465,1,series_arc
4466,0,normal
4467,0,normal
4468,2,parallel_arc
4469,1,series_arc
4470,0,normal
4471,1,series_arc
4472,0,normal
4473,0,normal
4474,0,normal
4475,0,normal
4476,2,parallel_arc
4477,0,normal
4478,2,parallel_arc
4479,1,series_arc
4480,0,normal
4481,0,normal
4482,2,parallel_arc
4483,0,normal
4484,0,normal
4485,0,normal
4486,1,series_arc
4487,1,series_arc
4488,0,normal
4489,0,normal
4490,0,normal
4491,0,normal
4492,2,parallel_arc
4493,1,series_arc
4494,1,series_arc
4495,0,normal
4496,0,normal
4497,0,normal
4498,0,normal
4499,0,normal
4500,1,series_arc
4501,0,normal
4502,0,normal
4503,0,normal
4504,0,normal
4505,1,series_arc
4506,2,parallel_arc
4507,1,series_arc
4508,1,series_arc
4509,1,series_arc
4510,1,series_arc
4511,1,series_arc
4512,1,series_arc
4513,0,normal
4514,1,series_arc
4515,0,normal
4516,0,normal
4517,0,normal
4518,0,normal
4519,2,parallel_arc
4520,2,parallel_arc
4521,2,parallel_arc
4522,0,normal
4523,0,normal
4524,2,parallel_arc
4525,1,series_arc
4526,2,parallel_arc
4527,1,series_arc
4528,1,series_arc
4529,2,parallel_arc
4530,0,normal
4531,0,normal
4532,2,parallel_arc
4533,0,normal
4534,0,normal
4535,2,parallel_arc
4536,0,normal
4537,0,normal
4538,1,series_arc
4539,0,normal
4540,0,normal
4541,2,parallel_arc
4542,0,normal
4543,2,parallel_arc
4544,0,normal
4545,0,normal
4546,2,parallel_arc
4547,1,series_arc
4548,0,normal
4549,0,normal
4550,0,normal
4551,1,series_arc
4552,0,normal
4553,2,parallel_arc
4554,0,normal
4555,0,normal
4556,0,normal
4557,1,series_arc
4558,1,series_arc
4559,0,normal
4560,0,normal
4561,0,normal
4562,0,normal
4563,0,normal
4564,1,series_arc
4565,0,normal
4566,0,normal
4567,1,series_arc
4568,1,series_arc
4569,0,normal
4570,0,normal
4571,2,parallel_arc
4572,0,normal
4573,0,normal
4574,0,normal
4575,0,normal
4576,2,parallel_arc
4577,1,series_arc
4578,0,normal
4579,0,normal
4580,0,normal
4581,0,normal
4582,1,series_arc
4583,1,series_arc
4584,2,parallel_arc
4585,0,normal
4586,1,series_arc
4587,0,normal
4588,1,series_arc
4589,0,normal
4590,0,normal
4591,1,series_arc
4592,2,parallel_arc
4593,0,normal
4594,1,series_arc
4595,2,parallel_arc
4596,0,normal
4597,2,parallel_arc
4598,1,series_arc
4599,0,normal
4600,0,normal
4601,2,parallel_arc
4602,0,normal
4603,2,parallel_arc
4604,0,normal
4605,2,parallel_arc
4606,1,series_arc
4607,1,series_arc
4608,0,normal
4609,0,normal
4610,2,parallel_arc
4611,0,normal
4612,0,normal
4613,0,normal
4614,0,normal
4615,0,normal
4616,2,parallel_arc
4617,0,normal
4618,1,series_arc
4619,0,normal
4620,0,normal
4621,0,normal
4622,0,normal
4623,0,normal
4624,0,normal
4625,0,normal
4626,0,normal
4627,0,normal
4628,2,parallel_arc
4629,0,normal
4630,1,series_arc
4631,0,normal
4632,1,series_arc
4633,0,normal
4634,0,normal
4635,2,parallel_arc
4636,0,normal
4637,1,series_arc
4638,0,normal
4639,1,series_arc
4640,0,normal
4641,2,parallel_arc
4642,0,normal
4643,1,series_arc
4644,1,series_arc
4645,0,normal
4646,2,parallel_arc
4647,1,series_arc
4648,2,parallel_arc
4649,2,parallel_arc
4650,1,series_arc
4651,0,normal
4652,2,parallel_arc
4653,1,series_arc
4654,0,normal
4655,0,normal
4656,1,series_arc
4657,0,normal
4658,1,series_arc
4659,0,normal
4660,2,parallel_arc
4661,2,parallel_arc
4662,2,parallel_arc
4663,0,normal
4664,0,normal
4665,0,normal
4666,1,series_arc
4667,0,normal
4668,0,normal
4669,0,normal
4670,0,normal
4671,2,parallel_arc
4672,2,parallel_arc
4673,0,normal
4674,0,normal
4675,0,normal
4676,0,normal
4677,0,normal
4678,1,series_arc
4679,0,normal
4680,0,normal
4681,0,normal
4682,0,normal
4683,1,series_arc
4684,0,normal
4685,2,parallel_arc
4686,0,normal
4687,2,parallel_arc
4688,0,normal
4689,2,parallel_arc
4690,1,series_arc
4691,0,normal
4692,0,normal
4693,0,normal
4694,0,normal
4695,1,series_arc
4696,0,normal
4697,0,normal
4698,2,parallel_arc
4699,0,normal
4700,0,normal
4701,0,normal
4702,0,normal
4703,1,series_arc
4704,0,normal
4705,0,normal
4706,0,normal
4707,0,normal
4708,2,parallel_arc
4709,0,normal
4710,1,series_arc
4711,0,normal
